id	player_name	pass_team	home_team	away_team	pass_type	start_x	start_y	end_x	end_y
3230	Jordan Ferri	Lyon	Caen	Lyon	completed	59.1	37.5	70.4	33.1
3113	Herve Bazile	Caen	Caen	Lyon	completed	83.5	43.1	80.7	37.1
3180	Jonathan Delaplace	Caen	Caen	Lyon	completed	86.3	24.7	83.5	43.1
3236	Maxime Gonalons	Lyon	Caen	Lyon	completed	47.1	53.9	61.7	43.9
3236	Maxime Gonalons	Lyon	Caen	Lyon	completed	53.4	81.4	63.0	53.6
4013	Renato Civelli	Lille	Lille	GFC Ajaccio	failed	97.6	60.4	98.3	47.8
4013	Renato Civelli	Lille	Lille	GFC Ajaccio	completed	39.0	27.4	60.5	35.6
3177	Sébastien Corchia	Lille	Lille	GFC Ajaccio	failed	33.0	18.0	86.1	50.7
3181	Ronny Rodelin	Lille	Lille	GFC Ajaccio	completed	56.6	48.5	66.1	57.7
3341	Jerome Le Moigne	GFC Ajaccio	Lille	GFC Ajaccio	failed	55.3	46.2	64.0	49.7
4236	Roderic Filippi	GFC Ajaccio	Lille	GFC Ajaccio	failed	21.1	7.6	78.2	51.5
3183	Djibril Sidibe	Lille	Lille	GFC Ajaccio	failed	71.0	69.9	81.6	51.5
3181	Ronny Rodelin	Lille	Lille	GFC Ajaccio	completed	72.9	69.1	68.7	57.7
4207	Damjan Djokovic	GFC Ajaccio	Lille	GFC Ajaccio	failed	48.6	60.5	62.8	45.4
3374	Issiaga Sylla	GFC Ajaccio	Lille	GFC Ajaccio	completed	77.1	10.5	65.8	35.2
3677	Grégory Pujol	GFC Ajaccio	Lille	GFC Ajaccio	failed	74.7	20.7	79.5	35.8
3341	Jerome Le Moigne	GFC Ajaccio	Lille	GFC Ajaccio	completed	45.7	42.5	65.8	43.2
4124	Sofiane Boufal	Lille	Lille	GFC Ajaccio	completed	64.8	27.0	68.1	40.7
3677	Grégory Pujol	GFC Ajaccio	Lille	GFC Ajaccio	failed	74.3	26.2	64.6	34.4
4124	Sofiane Boufal	Lille	Lille	GFC Ajaccio	failed	16.7	12.3	68.2	31.9
4124	Sofiane Boufal	Lille	Lille	GFC Ajaccio	completed	54.3	48.3	64.6	58.9
3178	Florent Balmont	Lille	Lille	GFC Ajaccio	completed	64.0	21.7	64.6	30.1
3666	David Ducourtioux	GFC Ajaccio	Lille	GFC Ajaccio	failed	36.8	15.4	73.7	57.9
3182	Rio Mavuba	Lille	Lille	GFC Ajaccio	failed	62.9	26.0	77.4	31.9
3346	Baptiste Guillaume	Lille	Lille	GFC Ajaccio	failed	72.5	32.5	74.4	33.1
3177	Sébastien Corchia	Lille	Lille	GFC Ajaccio	completed	87.4	46.2	70.6	46.8
3374	Issiaga Sylla	GFC Ajaccio	Lille	GFC Ajaccio	failed	77.9	0.0	100.0	37.4
3666	David Ducourtioux	GFC Ajaccio	Lille	GFC Ajaccio	failed	55.8	3.7	75.9	37.2
3341	Jerome Le Moigne	GFC Ajaccio	Lille	GFC Ajaccio	completed	50.5	46.8	62.8	42.1
3359	Éric Bautheac	Lille	Lille	GFC Ajaccio	failed	85.3	74.0	87.2	54.0
3359	Éric Bautheac	Lille	Lille	GFC Ajaccio	failed	92.8	58.3	96.8	44.8
3666	David Ducourtioux	GFC Ajaccio	Lille	GFC Ajaccio	failed	51.3	3.7	85.9	56.2
3341	Jerome Le Moigne	GFC Ajaccio	Lille	GFC Ajaccio	failed	88.6	43.8	89.8	49.7
4207	Damjan Djokovic	GFC Ajaccio	Lille	GFC Ajaccio	completed	54.7	62.4	62.1	46.2
3341	Jerome Le Moigne	GFC Ajaccio	Lille	GFC Ajaccio	completed	50.6	26.2	65.0	42.1
3359	Éric Bautheac	Lille	Lille	GFC Ajaccio	completed	67.6	81.4	64.0	56.2
3341	Jerome Le Moigne	GFC Ajaccio	Lille	GFC Ajaccio	failed	60.0	45.6	62.0	46.0
3176	Vincent Enyeama	Lille	Lille	GFC Ajaccio	failed	12.1	46.2	68.5	36.2
3341	Jerome Le Moigne	GFC Ajaccio	Lille	GFC Ajaccio	failed	47.1	37.4	96.9	39.1
3176	Vincent Enyeama	Lille	Lille	GFC Ajaccio	completed	11.1	47.9	63.1	53.6
4208	Khalid Boutaib	GFC Ajaccio	Lille	GFC Ajaccio	completed	89.0	16.2	86.0	33.8
3723	Mounir Obbadi	Lille	Lille	GFC Ajaccio	completed	68.4	32.5	73.3	31.9
3374	Issiaga Sylla	GFC Ajaccio	Lille	GFC Ajaccio	failed	61.1	21.7	73.3	45.0
3346	Baptiste Guillaume	Lille	Lille	GFC Ajaccio	failed	63.1	53.6	72.2	52.3
3175	Marko Basa	Lille	Lille	GFC Ajaccio	failed	27.7	34.6	60.5	54.0
4214	Pablo Martinez	GFC Ajaccio	Lille	GFC Ajaccio	failed	37.2	78.5	73.2	57.0
4207	Damjan Djokovic	GFC Ajaccio	Lille	GFC Ajaccio	failed	58.0	30.3	95.3	58.9
4249	Issiar Dia	GFC Ajaccio	Lille	GFC Ajaccio	completed	46.1	28.7	65.0	39.5
4017	Ibrahim Amadou	Lille	Lille	GFC Ajaccio	failed	42.6	77.9	78.5	50.7
3374	Issiaga Sylla	GFC Ajaccio	Lille	GFC Ajaccio	failed	34.9	15.6	68.7	36.6
3346	Baptiste Guillaume	Lille	Lille	GFC Ajaccio	failed	64.1	61.5	81.8	30.7
4209	Clément Maury	GFC Ajaccio	Lille	GFC Ajaccio	failed	21.5	59.1	71.8	31.1
3183	Djibril Sidibe	Lille	Lille	GFC Ajaccio	failed	56.6	90.2	74.1	59.3
3493	Nicolas de Preville	Reims	Reims	Lorient	completed	70.7	44.2	63.7	34.4
3799	Atila Turan	Reims	Reims	Lorient	completed	65.1	61.7	70.2	46.8
4159	Grejohn Kyei	Reims	Reims	Lorient	completed	69.1	25.2	61.1	31.7
3493	Nicolas de Preville	Reims	Reims	Lorient	failed	75.6	45.6	90.4	50.5
3415	Gaëtan Charbonnier	Reims	Reims	Lorient	failed	49.8	35.0	66.1	37.4
3277	Walid Mesloub	Lorient	Reims	Lorient	failed	54.4	48.8	73.1	55.0
3493	Nicolas de Preville	Reims	Reims	Lorient	failed	61.3	31.1	76.2	32.1
3269	Vincent Le Goff	Lorient	Reims	Lorient	failed	35.3	88.7	72.4	59.9
3622	Alexis Peuget	Reims	Reims	Lorient	failed	33.0	66.0	86.3	35.8
3269	Vincent Le Goff	Lorient	Reims	Lorient	failed	89.3	95.4	78.5	51.0
3480	Florent Chaigneau	Lorient	Reims	Lorient	failed	12.0	40.1	66.8	30.8
3415	Gaëtan Charbonnier	Reims	Reims	Lorient	failed	78.8	10.7	91.2	31.3
3523	Francois Bellugou	Lorient	Reims	Lorient	completed	65.3	25.0	72.1	40.4
3275	Raphael Guerreiro	Lorient	Reims	Lorient	completed	56.4	88.2	62.1	57.7
3275	Raphael Guerreiro	Lorient	Reims	Lorient	failed	72.6	38.4	79.6	34.4
3605	Anthony Weber	Reims	Reims	Lorient	completed	45.6	54.6	63.9	35.2
3494	Antoine Conte	Reims	Reims	Lorient	completed	66.9	28.7	64.3	34.8
3622	Alexis Peuget	Reims	Reims	Lorient	completed	56.4	87.5	66.9	50.9
3425	Johny Placide	Reims	Reims	Lorient	failed	10.6	44.0	66.5	37.8
3523	Francois Bellugou	Lorient	Reims	Lorient	completed	58.6	29.5	70.1	30.8
3467	Benjamin Moukandjo	Lorient	Reims	Lorient	completed	70.1	30.8	68.7	40.8
3493	Nicolas de Preville	Reims	Reims	Lorient	failed	66.1	67.3	86.4	43.0
3411	Antoine Devaux	Reims	Reims	Lorient	failed	54.4	31.7	75.2	31.5
3425	Johny Placide	Reims	Reims	Lorient	failed	14.3	39.3	67.2	36.8
3581	Didier Bouanga	Lorient	Reims	Lorient	completed	68.7	23.1	80.1	37.2
3523	Francois Bellugou	Lorient	Reims	Lorient	completed	70.1	42.6	68.2	57.4
3581	Didier Bouanga	Lorient	Reims	Lorient	completed	80.6	26.6	78.7	37.9
4137	Didier Ibrahim Ndong	Lorient	Reims	Lorient	completed	54.1	51.5	74.9	31.1
4159	Grejohn Kyei	Reims	Reims	Lorient	failed	67.3	29.9	76.4	49.9
3493	Nicolas de Preville	Reims	Reims	Lorient	completed	54.9	14.8	96.7	39.1
3265	Benjamin Jeannot	Lorient	Reims	Lorient	completed	69.8	50.6	79.8	33.7
3275	Raphael Guerreiro	Lorient	Reims	Lorient	completed	68.7	51.4	75.3	44.3
3267	Lamine Koné	Lorient	Reims	Lorient	completed	42.4	30.8	85.1	35.9
3409	Franck Signorino	Reims	Reims	Lorient	failed	62.2	84.8	75.2	47.2
4137	Didier Ibrahim Ndong	Lorient	Reims	Lorient	completed	62.2	29.9	65.9	37.0
3493	Nicolas de Preville	Reims	Reims	Lorient	completed	62.0	23.3	86.8	58.5
3581	Didier Bouanga	Lorient	Reims	Lorient	completed	36.0	8.6	78.7	30.4
3415	Gaëtan Charbonnier	Reims	Reims	Lorient	failed	68.7	57.9	71.3	34.2
3415	Gaëtan Charbonnier	Reims	Reims	Lorient	failed	58.0	75.6	67.7	56.4
3265	Benjamin Jeannot	Lorient	Reims	Lorient	failed	66.1	28.6	70.2	30.2
3415	Gaëtan Charbonnier	Reims	Reims	Lorient	failed	67.4	25.8	74.2	32.6
3467	Benjamin Moukandjo	Lorient	Reims	Lorient	completed	69.1	60.7	69.2	47.7
3479	Lamine Gassama	Lorient	Reims	Lorient	completed	61.8	20.2	73.3	33.9
3799	Atila Turan	Reims	Reims	Lorient	completed	63.2	71.3	78.9	35.2
3277	Walid Mesloub	Lorient	Reims	Lorient	completed	60.0	69.8	63.6	59.7
4137	Didier Ibrahim Ndong	Lorient	Reims	Lorient	completed	71.5	0.0	60.8	31.7
3493	Nicolas de Preville	Reims	Reims	Lorient	failed	78.9	35.2	72.5	38.3
3479	Lamine Gassama	Lorient	Reims	Lorient	failed	57.1	5.1	95.8	35.5
3479	Lamine Gassama	Lorient	Reims	Lorient	failed	74.8	20.4	83.2	37.1
3423	Omenuke Mfulu	Reims	Reims	Lorient	completed	62.4	31.3	79.3	57.9
3267	Lamine Koné	Lorient	Reims	Lorient	failed	36.0	26.8	75.3	57.4
3275	Raphael Guerreiro	Lorient	Reims	Lorient	completed	71.7	81.2	75.6	47.5
3799	Atila Turan	Reims	Reims	Lorient	completed	68.2	64.8	87.9	32.9
3425	Johny Placide	Reims	Reims	Lorient	failed	11.7	29.5	88.3	57.9
3423	Omenuke Mfulu	Reims	Reims	Lorient	failed	55.9	26.4	74.5	44.2
3274	Rafidine Abdullah	Lorient	Reims	Lorient	failed	75.0	63.2	86.0	45.2
4137	Didier Ibrahim Ndong	Lorient	Reims	Lorient	completed	68.8	57.4	73.8	48.5
3275	Raphael Guerreiro	Lorient	Reims	Lorient	completed	73.0	85.4	68.8	57.4
4219	Moryke Fofana	Lorient	Reims	Lorient	failed	51.9	73.0	81.5	45.7
4141	Theoson Siebatcheu	Reims	Reims	Lorient	failed	75.6	3.5	93.3	35.2
3267	Lamine Koné	Lorient	Reims	Lorient	failed	52.5	40.3	84.6	56.8
3411	Antoine Devaux	Reims	Reims	Lorient	completed	70.4	19.9	71.5	31.3
3267	Lamine Koné	Lorient	Reims	Lorient	failed	67.1	65.5	78.2	58.1
3425	Johny Placide	Reims	Reims	Lorient	failed	14.4	38.2	68.8	57.9
3425	Johny Placide	Reims	Reims	Lorient	completed	9.3	61.7	65.0	48.7
4141	Theoson Siebatcheu	Reims	Reims	Lorient	failed	65.5	48.1	91.3	52.8
3217	Kamil Grosicki	Rennes	Rennes	Toulouse	failed	84.1	28.7	86.8	54.8
3211	Benoit Costil	Rennes	Rennes	Toulouse	failed	8.0	44.8	67.7	30.9
4103	Giovanni Sio	Rennes	Rennes	Toulouse	completed	74.7	50.3	72.8	56.2
3210	Gelson Fernandes	Rennes	Rennes	Toulouse	completed	62.8	67.7	74.7	50.3
3217	Kamil Grosicki	Rennes	Rennes	Toulouse	completed	87.8	57.0	85.6	57.3
3225	Sylvain Armand	Rennes	Rennes	Toulouse	completed	50.9	73.6	87.8	54.4
3223	Pedro Henrique	Rennes	Rennes	Toulouse	completed	69.9	67.9	63.2	52.4
3225	Sylvain Armand	Rennes	Rennes	Toulouse	failed	58.4	78.5	86.4	33.3
3474	Pavle Ninkov	Toulouse	Rennes	Toulouse	failed	42.8	6.6	85.5	54.4
3228	Mehdi Zeffane	Rennes	Rennes	Toulouse	failed	60.5	8.2	82.7	39.5
3223	Pedro Henrique	Rennes	Rennes	Toulouse	completed	75.4	17.2	63.7	56.2
3210	Gelson Fernandes	Rennes	Rennes	Toulouse	completed	47.6	24.4	77.8	37.6
3210	Gelson Fernandes	Rennes	Rennes	Toulouse	completed	53.5	65.2	74.5	44.8
3228	Mehdi Zeffane	Rennes	Rennes	Toulouse	failed	57.0	13.3	90.1	55.2
3223	Pedro Henrique	Rennes	Rennes	Toulouse	failed	63.6	12.9	71.3	47.2
3213	Mexer	Rennes	Rennes	Toulouse	failed	25.7	73.0	70.0	56.2
3384	Óscar Trejo	Toulouse	Rennes	Toulouse	completed	65.0	72.2	73.8	54.4
3384	Óscar Trejo	Toulouse	Rennes	Toulouse	completed	59.4	24.2	86.8	37.6
3383	Adrien Regattin	Toulouse	Rennes	Toulouse	failed	85.3	89.1	85.2	52.1
4169	Yacouba Sylla	Rennes	Rennes	Toulouse	failed	44.6	65.3	94.4	39.8
3377	Étienne Didot	Toulouse	Rennes	Toulouse	failed	52.1	27.8	86.3	37.0
4169	Yacouba Sylla	Rennes	Rennes	Toulouse	completed	74.8	10.1	65.1	55.4
3223	Pedro Henrique	Rennes	Rennes	Toulouse	completed	81.1	57.3	76.3	52.8
3228	Mehdi Zeffane	Rennes	Rennes	Toulouse	failed	77.7	0.0	89.7	40.1
3473	Steeve Yago	Toulouse	Rennes	Toulouse	failed	22.6	72.2	64.4	46.6
3497	Fallou Diagne	Rennes	Rennes	Toulouse	completed	27.7	9.9	71.0	30.5
3384	Óscar Trejo	Toulouse	Rennes	Toulouse	completed	74.7	36.6	66.3	34.6
3384	Óscar Trejo	Toulouse	Rennes	Toulouse	completed	61.5	65.2	65.9	38.9
3474	Pavle Ninkov	Toulouse	Rennes	Toulouse	completed	47.6	28.0	65.5	32.3
3658	Jean-Armel Kana-Biyik	Toulouse	Rennes	Toulouse	failed	52.5	31.5	74.7	36.0
3384	Óscar Trejo	Toulouse	Rennes	Toulouse	failed	59.8	76.3	65.1	58.7
3217	Kamil Grosicki	Rennes	Rennes	Toulouse	failed	93.1	70.9	87.9	59.9
3225	Sylvain Armand	Rennes	Rennes	Toulouse	failed	64.7	76.9	89.4	55.6
3223	Pedro Henrique	Rennes	Rennes	Toulouse	completed	70.6	63.8	64.0	45.8
3497	Fallou Diagne	Rennes	Rennes	Toulouse	completed	46.7	12.9	72.2	35.6
4221	Mauro Goicoechea	Toulouse	Rennes	Toulouse	failed	14.7	44.0	65.6	50.1
3388	François Moubandje	Toulouse	Rennes	Toulouse	failed	78.6	78.1	86.8	49.3
3377	Étienne Didot	Toulouse	Rennes	Toulouse	completed	64.6	48.5	75.5	49.1
3546	Marcel Tisserand	Toulouse	Rennes	Toulouse	completed	64.1	19.3	64.1	39.1
4221	Mauro Goicoechea	Toulouse	Rennes	Toulouse	failed	5.7	47.6	70.3	50.1
3377	Étienne Didot	Toulouse	Rennes	Toulouse	completed	60.2	20.5	71.3	32.9
3384	Óscar Trejo	Toulouse	Rennes	Toulouse	completed	63.3	52.1	64.8	32.7
4103	Giovanni Sio	Rennes	Rennes	Toulouse	completed	75.6	45.8	87.0	48.9
4221	Mauro Goicoechea	Toulouse	Rennes	Toulouse	completed	10.0	47.9	64.7	31.9
3210	Gelson Fernandes	Rennes	Rennes	Toulouse	failed	67.2	36.0	73.0	47.2
3546	Marcel Tisserand	Toulouse	Rennes	Toulouse	failed	73.4	12.1	85.3	39.9
3383	Adrien Regattin	Toulouse	Rennes	Toulouse	completed	86.7	80.8	79.3	49.7
3377	Étienne Didot	Toulouse	Rennes	Toulouse	failed	68.4	23.7	76.0	31.3
3377	Étienne Didot	Toulouse	Rennes	Toulouse	failed	61.5	29.9	71.8	32.6
3214	Paul-Georges Ntep	Rennes	Rennes	Toulouse	completed	73.7	78.9	86.7	58.5
3384	Óscar Trejo	Toulouse	Rennes	Toulouse	failed	52.8	45.8	65.0	35.3
3384	Óscar Trejo	Toulouse	Rennes	Toulouse	failed	95.4	65.1	92.9	59.8
3380	Aleksandar Pesic	Toulouse	Rennes	Toulouse	completed	87.9	53.2	92.8	35.0
3219	Steven Moreira	Rennes	Rennes	Toulouse	completed	25.5	8.2	71.0	44.4
4103	Giovanni Sio	Rennes	Rennes	Toulouse	failed	71.0	44.4	84.6	38.0
3388	François Moubandje	Toulouse	Rennes	Toulouse	failed	63.5	96.9	77.7	46.6
4169	Yacouba Sylla	Rennes	Rennes	Toulouse	completed	81.0	70.1	69.7	57.1
3210	Gelson Fernandes	Rennes	Rennes	Toulouse	completed	56.6	22.1	67.7	31.3
4226	Somália	Toulouse	Rennes	Toulouse	completed	71.0	51.3	74.0	38.5
3372	Yann Bodiger	Toulouse	Rennes	Toulouse	completed	60.3	41.9	63.5	58.7
3376	Jean-Daniel Akpa-Akpro	Toulouse	Rennes	Toulouse	failed	36.5	9.0	95.6	36.0
3372	Yann Bodiger	Toulouse	Rennes	Toulouse	failed	76.6	54.2	83.4	46.2
3384	Óscar Trejo	Toulouse	Rennes	Toulouse	failed	86.3	49.9	84.9	57.5
3388	François Moubandje	Toulouse	Rennes	Toulouse	failed	80.4	93.6	87.2	48.9
3473	Steeve Yago	Toulouse	Rennes	Toulouse	failed	30.4	73.0	66.2	49.1
4230	Denis Petric	Troyes	Troyes	Montpellier	failed	6.7	51.5	64.0	53.4
3289	Kévin Berigaud	Montpellier	Troyes	Montpellier	completed	70.8	86.7	69.3	59.9
3975	Lossemy Karaboue	Troyes	Troyes	Montpellier	completed	73.6	47.0	74.0	58.5
3557	Bryan Dabo	Montpellier	Troyes	Montpellier	failed	96.4	30.3	95.2	34.6
3726	Jessy Pi	Troyes	Troyes	Montpellier	failed	53.9	16.4	67.0	52.1
3891	Stéphane Darbion	Troyes	Troyes	Montpellier	completed	75.6	57.1	73.4	31.1
3894	Benjamin Nivet	Troyes	Troyes	Montpellier	failed	72.9	30.9	77.0	33.1
4245	Brayan Perea	Troyes	Troyes	Montpellier	failed	68.7	59.5	73.8	52.3
3289	Kévin Berigaud	Montpellier	Troyes	Montpellier	completed	68.9	78.5	65.2	53.2
3072	Ryad Boudebouz	Montpellier	Troyes	Montpellier	completed	60.9	30.1	70.7	39.7
3288	Jonas Martin	Montpellier	Troyes	Montpellier	completed	70.7	39.7	68.4	32.9
3975	Lossemy Karaboue	Troyes	Troyes	Montpellier	failed	50.8	50.9	77.0	42.7
3892	Matthieu Saunier	Troyes	Troyes	Montpellier	failed	34.4	27.8	61.8	35.0
3293	Paul Lasne	Montpellier	Troyes	Montpellier	completed	74.0	20.3	74.4	40.3
3293	Paul Lasne	Montpellier	Troyes	Montpellier	failed	51.7	55.4	64.1	32.1
3891	Stéphane Darbion	Troyes	Troyes	Montpellier	completed	65.6	69.7	76.2	57.5
3894	Benjamin Nivet	Troyes	Troyes	Montpellier	completed	54.6	27.4	65.1	30.7
3894	Benjamin Nivet	Troyes	Troyes	Montpellier	completed	52.4	56.8	67.8	59.1
3293	Paul Lasne	Montpellier	Troyes	Montpellier	completed	76.0	31.7	80.1	43.4
3557	Bryan Dabo	Montpellier	Troyes	Montpellier	completed	86.6	15.6	76.4	30.3
3293	Paul Lasne	Montpellier	Troyes	Montpellier	completed	39.4	42.5	63.2	39.5
3293	Paul Lasne	Montpellier	Troyes	Montpellier	completed	65.9	34.0	70.4	49.9
3891	Stéphane Darbion	Troyes	Troyes	Montpellier	failed	96.4	72.8	91.9	54.2
3892	Matthieu Saunier	Troyes	Troyes	Montpellier	failed	35.3	25.8	67.6	30.7
3285	Hilton	Montpellier	Troyes	Montpellier	failed	22.6	40.1	84.4	52.1
3072	Ryad Boudebouz	Montpellier	Troyes	Montpellier	failed	80.1	43.4	97.2	34.4
4230	Denis Petric	Troyes	Troyes	Montpellier	failed	13.2	64.8	69.6	56.4
3294	Souleymane Camara	Montpellier	Troyes	Montpellier	failed	69.2	6.4	68.1	35.2
3072	Ryad Boudebouz	Montpellier	Troyes	Montpellier	completed	70.3	22.3	68.9	34.8
3293	Paul Lasne	Montpellier	Troyes	Montpellier	completed	57.3	14.3	60.3	34.0
3557	Bryan Dabo	Montpellier	Troyes	Montpellier	completed	69.1	15.2	80.0	40.1
3289	Kévin Berigaud	Montpellier	Troyes	Montpellier	completed	94.5	32.7	89.4	33.1
3557	Bryan Dabo	Montpellier	Troyes	Montpellier	completed	72.3	22.5	90.0	33.3
3891	Stéphane Darbion	Troyes	Troyes	Montpellier	failed	62.1	77.9	67.3	56.6
3293	Paul Lasne	Montpellier	Troyes	Montpellier	completed	84.1	23.7	88.6	33.5
3072	Ryad Boudebouz	Montpellier	Troyes	Montpellier	completed	66.6	43.4	75.8	37.4
3288	Jonas Martin	Montpellier	Troyes	Montpellier	completed	64.8	68.5	66.1	43.2
3294	Souleymane Camara	Montpellier	Troyes	Montpellier	completed	67.6	27.0	61.1	37.0
3557	Bryan Dabo	Montpellier	Troyes	Montpellier	failed	88.9	23.9	84.1	34.2
3892	Matthieu Saunier	Troyes	Troyes	Montpellier	failed	34.4	45.0	68.2	57.7
3294	Souleymane Camara	Montpellier	Troyes	Montpellier	failed	73.3	63.2	75.8	52.3
4230	Denis Petric	Troyes	Troyes	Montpellier	failed	13.6	52.8	66.7	40.5
3557	Bryan Dabo	Montpellier	Troyes	Montpellier	failed	81.0	12.7	97.8	43.8
3529	Chris Mavinga	Troyes	Troyes	Montpellier	completed	83.6	49.3	88.5	40.5
4002	Corentin Jean	Troyes	Troyes	Montpellier	completed	87.8	26.8	78.8	41.3
3072	Ryad Boudebouz	Montpellier	Troyes	Montpellier	completed	75.5	57.7	76.6	40.9
3891	Stéphane Darbion	Troyes	Troyes	Montpellier	failed	79.6	39.3	88.6	54.2
3288	Jonas Martin	Montpellier	Troyes	Montpellier	completed	71.0	33.1	65.4	53.8
3293	Paul Lasne	Montpellier	Troyes	Montpellier	completed	68.2	22.7	70.0	31.7
3293	Paul Lasne	Montpellier	Troyes	Montpellier	completed	71.0	17.8	66.2	34.8
3726	Jessy Pi	Troyes	Troyes	Montpellier	failed	52.7	47.2	64.3	56.6
3557	Bryan Dabo	Montpellier	Troyes	Montpellier	completed	73.8	4.3	85.5	33.6
3726	Jessy Pi	Troyes	Troyes	Montpellier	completed	52.3	82.8	61.1	51.9
3289	Kévin Berigaud	Montpellier	Troyes	Montpellier	failed	94.6	74.4	90.7	56.0
3124	Fabien Camus	Troyes	Troyes	Montpellier	failed	96.4	5.8	92.6	44.2
3288	Jonas Martin	Montpellier	Troyes	Montpellier	completed	54.9	66.5	66.7	53.2
3285	Hilton	Montpellier	Troyes	Montpellier	completed	45.7	17.4	63.6	31.1
4002	Corentin Jean	Troyes	Troyes	Montpellier	completed	94.8	27.8	88.6	46.8
3293	Paul Lasne	Montpellier	Troyes	Montpellier	completed	62.6	13.1	64.8	39.5
3288	Jonas Martin	Montpellier	Troyes	Montpellier	completed	71.5	69.5	72.8	59.9
3285	Hilton	Montpellier	Troyes	Montpellier	completed	52.5	14.6	68.4	30.7
3894	Benjamin Nivet	Troyes	Troyes	Montpellier	failed	68.9	24.0	96.3	40.5
3285	Hilton	Montpellier	Troyes	Montpellier	completed	56.4	27.4	71.7	45.6
3293	Paul Lasne	Montpellier	Troyes	Montpellier	failed	56.5	62.2	61.8	49.5
3285	Hilton	Montpellier	Troyes	Montpellier	failed	43.4	5.2	87.1	31.7
3293	Paul Lasne	Montpellier	Troyes	Montpellier	completed	72.3	17.8	74.9	30.1
4143	Quentin Cornette	Montpellier	Troyes	Montpellier	failed	96.0	27.8	94.9	31.3
3124	Fabien Camus	Troyes	Troyes	Montpellier	completed	74.8	30.3	65.4	45.2
3894	Benjamin Nivet	Troyes	Troyes	Montpellier	completed	68.4	18.0	74.8	30.3
4230	Denis Petric	Troyes	Troyes	Montpellier	failed	15.2	50.1	69.9	30.7
3289	Kévin Berigaud	Montpellier	Troyes	Montpellier	failed	80.3	83.6	96.8	57.1
3323	Alejandro Bedoya	Nantes	Bordeaux	Nantes	completed	79.1	26.0	79.4	40.3
3328	Johan Audel	Nantes	Bordeaux	Nantes	completed	65.0	36.8	70.7	44.8
3542	Rémy Riou	Nantes	Bordeaux	Nantes	completed	8.7	40.8	65.0	36.8
3871	Léo Dubois	Nantes	Bordeaux	Nantes	failed	90.8	0.0	93.6	36.2
3323	Alejandro Bedoya	Nantes	Bordeaux	Nantes	failed	96.2	29.7	90.7	37.9
3871	Léo Dubois	Nantes	Bordeaux	Nantes	failed	87.6	0.0	90.6	30.8
4228	Milan Gajic	Bordeaux	Bordeaux	Nantes	failed	28.7	33.6	85.7	50.9
4189	Kolbeinn Sigthorsson	Nantes	Bordeaux	Nantes	failed	70.7	44.8	74.2	57.9
3488	Thomas Touré	Bordeaux	Bordeaux	Nantes	completed	67.8	47.0	62.6	51.7
3402	Clément Chantôme	Bordeaux	Bordeaux	Nantes	failed	56.9	51.9	82.7	30.3
3315	Wahbi Khazri	Bordeaux	Bordeaux	Nantes	failed	61.4	24.0	91.2	36.8
3323	Alejandro Bedoya	Nantes	Bordeaux	Nantes	completed	68.1	60.1	66.0	54.1
4189	Kolbeinn Sigthorsson	Nantes	Bordeaux	Nantes	failed	67.5	53.8	71.8	47.6
3402	Clément Chantôme	Bordeaux	Bordeaux	Nantes	completed	54.2	43.4	73.3	35.6
3593	Henri Saivet	Bordeaux	Bordeaux	Nantes	completed	58.5	32.5	74.8	41.3
3488	Thomas Touré	Bordeaux	Bordeaux	Nantes	failed	50.8	20.7	61.3	46.6
3488	Thomas Touré	Bordeaux	Bordeaux	Nantes	failed	74.8	41.3	72.9	31.7
3785	Koffi Djidji	Nantes	Bordeaux	Nantes	completed	82.9	28.6	90.4	45.9
4145	Ermir Lenjani	Nantes	Bordeaux	Nantes	failed	52.7	91.8	84.8	45.9
3326	Lucas Deaux	Nantes	Bordeaux	Nantes	failed	36.5	76.9	87.3	52.5
3463	Adrien Thomasson	Nantes	Bordeaux	Nantes	completed	56.6	35.2	75.2	45.4
3315	Wahbi Khazri	Bordeaux	Bordeaux	Nantes	completed	87.9	18.8	78.4	34.4
3580	Cédric Yambéré	Bordeaux	Bordeaux	Nantes	completed	54.4	28.0	61.3	44.8
3496	Enzo Crivelli	Bordeaux	Bordeaux	Nantes	completed	81.4	55.2	87.0	48.9
3402	Clément Chantôme	Bordeaux	Bordeaux	Nantes	completed	72.2	28.0	65.5	44.4
3315	Wahbi Khazri	Bordeaux	Bordeaux	Nantes	completed	74.5	82.4	71.1	51.7
3593	Henri Saivet	Bordeaux	Bordeaux	Nantes	failed	65.5	44.4	76.0	46.8
3871	Léo Dubois	Nantes	Bordeaux	Nantes	failed	45.0	0.0	77.7	31.9
3488	Thomas Touré	Bordeaux	Bordeaux	Nantes	failed	64.3	9.6	77.3	33.5
4189	Kolbeinn Sigthorsson	Nantes	Bordeaux	Nantes	completed	62.3	38.1	60.4	42.4
3542	Rémy Riou	Nantes	Bordeaux	Nantes	completed	10.0	18.2	62.3	38.1
3496	Enzo Crivelli	Bordeaux	Bordeaux	Nantes	completed	62.8	51.9	67.4	46.0
3310	Cédric Carrasso	Bordeaux	Bordeaux	Nantes	completed	6.2	51.3	62.8	51.9
3323	Alejandro Bedoya	Nantes	Bordeaux	Nantes	failed	45.3	28.4	61.8	33.7
